source,description,goal,compute,data_handling,network,security_compliance,management_monitoring,cloud_service_essentials,ambiguity_type,ambuiguity,comments
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"The Audit, Access and Reporting Requirements should be as per the terms and conditions of the Provisional Empanelment of the Cloud Service Provider",1,0,0,0,0,1,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"The CSP shall implement the audit & compliance features to enable the Agency to monitor the provisioned resources, performance, resource utilization, and security compliance",1,0,0,0,1,1,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"View into the performance and availability of the cloud services being used, as well as alerts that are automatically triggered by changes in the health of those services",1,0,0,0,0,1,1,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"Event-based alerts, to provide proactive notifications of scheduled activities, such as any changes to the infrastructure powering the cloud resources",1,0,0,0,0,1,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"System-wide visibility into resource utilization, application performance, and operational health through proactive monitoring (collect and track metrics, collect and monitor log files, and set alarms) of the cloud resources",1,0,0,0,0,1,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,Review of auto-scaling rules and limits,1,1,0,0,0,0,1,5,1,doubt
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,Logs of all user activity within an account,1,0,0,0,0,1,0,5,1,doubt
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"The recorded information should include the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements returned by the cloud service",1,0,0,0,0,1,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"This is required to enable security analysis, resource change tracking, and compliance auditing",1,0,0,0,1,1,0,5,1,doubt
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,Ability to discover all of the provisioned resources and view the configuration of each,1,0,0,0,0,1,0,5,1,doubt
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"Notifications should be triggered each time a configuration changes, and Agencies should be given the ability to dig into the configuration history to perform incident analysis",1,0,0,0,0,1,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"Monitoring of cloud resources with alerts to customers on security configuration gaps such as overly permissive access to certain compute instance ports and storage buckets, minimal use of role segregation using identity and access management (IAM), and weak password policies",1,0,0,0,1,1,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,Automated security assessment service that helps improve the security and compliance of applications deployed on cloud by automatically assessing applications for vulnerabilities or deviations from best practices,1,0,0,0,1,0,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"After performing an assessment, the tools should produce a detailed list of security findings prioritized by level of severity",1,0,0,0,1,0,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,Continuity and performance of the Services at all times including the duration of the Agreement and post expiry of the Agreement is a critical requirement of IBM,1,0,0,0,0,0,1,1,1,performance
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,It is the prime responsibility of CSP to ensure continuity of service at all times of the Agreement including exit management period and in no way any facility/service shall be affected/degraded,1,0,0,0,0,0,1,1,1,continuity
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,Provide necessary handholding and transition support to ensure the continuity and performance of the Services to the complete satisfaction of IBM,1,0,0,0,0,1,1,1,1,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"Support IBM in migration of the VMs, data, content and any other assets to the new environment created by IBM or any Agency (on behalf of IBM) on alternate cloud service provider’s offerings to enable successful deployment and running of the IBM’s solution on the new infrastructure by providing a mechanism to IBM for the bulk retrieval of all data, scripts, software, virtual machine images, and so forth to enable mirroring or copying to IBM supplied industry standard media",1,0,0,0,0,1,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"The format of the data transmitted from the cloud service provider to IBM should leverage standard data formats (e.g., OVF, VHD) whenever possible to ease and enhance portability",1,0,0,0,1,0,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"The ownership of the data generated upon usage of the system, at any point of time during the contract or expiry or termination of the contract, shall rest absolutely with IBM",0,0,0,0,0,0,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,Ensure that all the documentation required by IBM for smooth transition including configuration documents are kept up to date and all such documentation is handed over to IBM during regular intervals as well as during the exit management process,0,0,0,0,0,0,0,1,1,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,Shall not delete any data at the end of the agreement (for a maximum of 45 days beyond the expiry of the Agreement) without the express approval of IBM,0,0,0,0,0,0,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,"Once the exit process is completed, remove the IBM’s data, content and other assets from the cloud environment and certify that the VM, Content and data destruction to IBM as per stipulations and shall ensure that the data cannot be forensically recovered",0,0,0,0,0,0,0,0,0,
https://ibm.gov.in/writereaddata/files/10062017103655RFPforSelectionofCloudServiceprovider.pdf,There shall not be any additional cost associated with the Exit / Transition-out process.,0,0,0,0,0,0,0,0,0,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,Architecture should be highly flexible to support incremental upgrades in functionality across various services and functions delivered by the system,1,0,0,0,0,1,0,1,1,highly flexible
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,It should be able to accommodate changing business environment within DGS,0,0,0,0,0,0,0,5,1,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,Architecture should have highly modular design to enable addition / modification / suspension of new modules and functionalities; Bidder shall propose Service Oriented Architecture (SOA) while designing the solution,1,0,0,0,0,1,0,1,1,highly modular design
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,SOA defines integration architectures based on the concept of a service which becomes relevant especially when there are multiple applications in an enterprise and point-to-point integration between them involves complexity,0,0,0,0,0,0,0,0,0,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,"When multiple applications are involved, services shall be able to communicate with each other by implementation of SOA through web services where the services are exposed for other applications",0,0,0,0,0,0,0,0,0,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,The system should be highly accessible and available through various devices across multiple locations,1,0,0,0,0,0,1,1,1,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,The principle of architecture should ensure keeping data loss to a minimum,1,0,0,0,0,0,1,1,1,minimum
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,The architecture should be cloud ready and should support interoperability through cloud platforms,1,0,0,0,0,0,1,1,1,cloud ready
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,"The proposed solution should ensure business continuity using RTO, RPO, and SLA as goals",1,0,0,0,0,0,1,0,0,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,Each input should be formed as a unique case in the system,0,0,0,0,0,0,0,1,1,unique case
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,There should be no single point of failure in the system,1,0,0,0,0,0,1,0,0,doubt 2
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,Bidder has to maintain principle of first time-right data capture,0,0,0,0,0,0,0,0,0,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,System should provide for maker-checker functionality for all data inputs,0,0,0,0,0,0,0,0,0,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,System should allow multiple levels of checkers and approvals which may be configured within the system,0,0,0,0,0,0,0,1,1,multiple
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,Forms should provide client side validation of inputs,0,0,0,0,0,0,0,0,0,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,All transactions and user activity being carried out within the system should be logged along with timestamp and client machine details in a format such they are searchable and allow for post-mortem analysis as required,0,0,0,0,0,0,0,0,0,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,These should be recorded for future purpose for a defined period,0,0,0,0,0,0,0,5,1,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,"In case of any judicial proceedings, the records should be maintained as long as the proceedings",0,0,0,0,0,0,0,0,0,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,The system must be reliable against software failures,1,0,0,0,0,0,1,5,1,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,"Integrity, confidentiality and availability of data must be assured",1,0,0,0,1,0,0,1,1,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,System should provide for seamless integration with various internal and external systems through required interfaces,0,0,0,0,0,0,0,1,1,
https://www.dgshipping.gov.in/writereaddata/News/202309290540313338434DGSNeweGovernanceRFPConsolidated2023_27092023.pdf,"Unique identity of the user should be maintained across the system with single-sign-on facility, that would avoid the need for user to log into multiple times on same system",1,0,0,0,1,0,0,0,0,
